Date,Location,MinTemp,MaxTemp,AvgTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Windspeed,Humidity9am,Humidity3pm,Humidity,Pressure9am,Pressure3pm,Pressure,Temp9am,Temp3pm
2/05/2017,Walpole,8.5,18.9,17.3,2.6,SSE,41,NNE,NNW,9,24,14,85,57,67,1025.6,1014.7,1020.15,19.8,28.9
3/05/2017,Walpole,10.4,23.5,22.45,1.8,ESE,35,N,NW,13,19,16,67,38,76,1021.1,1018.3,1019.7,23.7,19.1
4/05/2017,Walpole,8.6,22.2,18.6,0,SE,39,NW,NW,13,22,18,72,66,65,1018.2,1019.6,1018.9,15.5,19.7
5/05/2017,Walpole,3.7,18.5,13.7,0,SSE,30,WNW,NNW,7,11,11,67,49,60.5,1017.4,1020.8,1019.1,18,20.5
6/05/2017,Walpole,4.1,21,16.95,1.4,ESE,41,E,NW,4,13,10,84,50,72,1022.6,1020.5,1021.55,17.6,23.1
7/05/2017,Walpole,11.3,19.6,15.4,6,ESE,46,N,NNW,13,6,12,91,41,48.5,1023.9,1020.5,1022.2,19.3,25.3
8/05/2017,Walpole,10.2,19.3,11.1,1.4,E,37,WNW,SW,13,19,12,95,37,76,1024.6,1019.5,1022.05,19.4,19.5
9/05/2017,Walpole,5.8,22,12.55,0,ESE,37,E,NNW,0,7,14,56,42,54.5,1025.2,1017.8,1021.5,22.8,22.8
10/05/2017,Walpole,6.9,22.8,15.45,0,E,39,SE,NW,19,0,5.5,48,57,56,1025.5,1016.6,1021.05,25.2,26.7
11/05/2017,Walpole,4.1,16.7,14.75,0.6,S,33,E,NNW,7,11,13,60,35,72.5,1022.6,1014.6,1018.6,14,24.3
12/05/2017,Walpole,6.7,16.6,13.9,0.4,ESE,48,E,N,20,15,2,66,33,77,1021.4,1011.6,1016.5,15.6,26.2
13/05/2017,Walpole,8.9,20.4,14.85,0.2,WSW,48,E,NNW,24,6,3.5,93,44,85.5,1020.1,1017.4,1018.75,16.9,27.6
14/05/2017,Walpole,3.7,24.4,10.4,0,NW,41,NNE,NNW,19,13,15,58,45,53.5,1019.6,1021,1020.3,14,26.4
15/05/2017,Walpole,4,24.5,11.65,5,N,26,NNW,N,20,0,19.5,56,45,61,1015.7,1023.6,1019.65,15.8,23.1
16/05/2017,Walpole,4.4,20.8,14.65,0,SE,41,ENE,NNW,20,6,18.5,65,37,68.5,1021.1,1020.7,1020.9,14.5,21.1
17/05/2017,Walpole,6.7,22.6,14.05,0,E,33,NW,NW,19,6,10,80,55,74.5,1024.5,1020,1022.25,10.1,26.3
18/05/2017,Walpole,8.6,20,14.25,1.4,E,35,ESE,NNW,19,4,12,71,46,63.5,1027.4,1021.2,1024.3,15.6,20.1
19/05/2017,Walpole,5.2,20.9,12.6,0,E,33,N,WNW,26,7,19.5,66,41,40.5,1025,1021.1,1023.05,15.9,24.6
20/05/2017,Walpole,5.7,19.8,14.65,0,ESE,35,NNW,W,6,9,15,55,39,50,1023.7,1020.9,1022.3,9.3,26.6
21/05/2017,Walpole,4.4,15.1,14.3,0,NNW,43,N,S,9,24,22,55,25,71.5,1024.3,1027.1,1025.7,12.3,25.1
22/05/2017,Walpole,2.3,18.1,13.05,0,SE,39,SSE,NW,26,7,14,54,36,66,1025.2,1029.8,1027.5,14.1,20.5
23/05/2017,Walpole,4.7,19.6,12.75,0,N,37,N,NNW,37,6,12,61,40,51.5,1024.1,1027.2,1025.65,15.2,18.1
24/05/2017,Walpole,7.7,25.6,9.75,0,NNW,37,NW,NNW,7,24,16,70,42,52,1029.3,1022.5,1025.9,17,21.1
25/05/2017,Walpole,5.5,25.7,10.2,0,NE,30,NNW,NW,28,11,18.5,63,48,49.5,1033.3,1018.6,1025.95,12.8,22.9
26/05/2017,Walpole,6.5,19.3,12.15,0,SSW,39,SW,WNW,9,11,5,64,58,52.5,1032.1,1015.4,1023.75,14,15.3
27/05/2017,Walpole,6,19.3,16.65,3.2,NE,37,NNW,NW,15,13,0,58,59,50,1027.6,1015.9,1021.75,13.8,17
28/05/2017,Walpole,7.2,21.7,15.6,0,NNW,35,SE,SE,2,7,1,46,36,72.5,1024.1,1019.1,1021.6,11.4,20.2
29/05/2017,Walpole,9.4,23.4,12.9,0,N,31,E,NNW,4,20,1,58,42,69,1019.6,1024.4,1022,15.4,21.9
30/05/2017,Walpole,3,17.3,12.65,0,NW,41,E,NNW,13,13,0,54,53,80,1018.9,1024.8,1021.85,10.2,22.2
31/05/2017,Walpole,5.1,20.5,14.45,0,NNW,39,E,NNW,24,13,3.5,54,70,49.5,1021.6,1021.3,1021.45,12,20.1
1/06/2017,Walpole,3.2,17.3,16.4,1.6,WSW,35,ENE,W,15,17,3,65,37,38,1028.2,1020.9,1024.55,13.6,22.9
2/06/2017,Walpole,1.1,16.4,10.15,15,S,44,ESE,N,13,11,11.5,53,39,57,1028.1,1022.1,1025.1,18,18.9
3/06/2017,Walpole,1.3,17.1,12.8,0.2,ESE,35,SE,NW,9,7,1,59,56,54,1025.7,1019.5,1022.6,15.8,21.8
4/06/2017,Walpole,4,16.5,10.25,0,E,30,ESE,NNW,15,6,0,47,61,62.5,1023.2,1016.5,1019.85,14.4,19.2
5/06/2017,Walpole,10.7,23.1,8.75,0,E,33,E,NW,30,28,4.5,47,44,74,1024.1,1017.1,1020.6,11.4,19.4
6/06/2017,Walpole,10.5,21.5,9.2,0,S,33,NNE,NW,0,11,15.5,43,57,68.5,1024.3,1018.2,1021.25,10.8,18.6
7/06/2017,Walpole,6,25.2,10.25,0,ESE,28,SE,NW,11,26,2,65,44,62.5,1021.1,1019.1,1020.1,14.5,19
8/06/2017,Walpole,5.7,13.6,16.9,0,W,43,SE,NNW,6,33,12,68,43,46,1020.1,1020.1,1020.1,8.5,20.3
9/06/2017,Walpole,5.3,17.9,16,0,E,24,ESE,NW,24,2,12,71,79,53,1021.1,1022.3,1021.7,11,20.2
10/06/2017,Walpole,6,18.2,15.6,0,SE,19,E,NNW,20,7,9.5,65,47,51,1022.9,1019,1020.95,10.2,17.6
12/06/2017,Walpole,2.9,20.7,9.65,0,ESE,22,ESE,SSE,19,9,13,66,90,53,1022,1019.2,1020.6,9.3,18
13/06/2017,Walpole,5,17.1,11.6,0,E,31,NW,NNW,35,11,10,62,65,52.5,1023.9,1022.8,1023.35,12.9,17.5
14/06/2017,Walpole,4.8,14.3,12.1,0,N,31,SE,NNW,9,17,12,65,72,38,1024.9,1024.2,1024.55,14.6,21.9
15/06/2017,Walpole,6.1,14.5,11.8,0,W,52,ESE,NW,17,15,5.5,39,35,55,1021,1022.4,1021.7,15.4,16.9
16/06/2017,Walpole,8.5,15,11.05,0,ESE,56,SE,NW,22,17,10,58,49,60,1025.2,1021.8,1023.5,13,16.9
17/06/2017,Walpole,5.6,14.3,9.55,0,ESE,31,ESE,NW,13,15,7.5,84,33,56.5,1027.3,1021.3,1024.3,13.9,19.1
18/06/2017,Walpole,1.2,14.8,10.3,0,NW,35,ENE,S,0,19,16,64,27,42.5,1027,1023.5,1025.25,10.2,18.9
19/06/2017,Walpole,0.5,13.9,11.75,4.4,WNW,37,SE,SW,6,24,12,72,34,37,1025.4,1024.9,1025.15,9.8,19.4
20/06/2017,Walpole,2,15.2,9.95,0.4,SW,35,E,N,19,2,18.5,61,50,69.5,1024.8,1022.9,1023.85,12.9,19.3
21/06/2017,Walpole,0.3,16.6,8,0.6,ESE,30,N,NNW,15,17,14,68,44,57,1026.8,1019.5,1023.15,14.6,19.3
22/06/2017,Walpole,2,23.7,7.2,2.4,NNW,20,SW,NNW,20,30,21,45,57,60.5,1027.9,1016.9,1022.4,14.8,18.4
23/06/2017,Walpole,7.6,18.1,8.6,0,NE,26,E,WNW,2,15,22.5,47,49,59.5,1027.1,1015.9,1021.5,11.4,18.5
24/06/2017,Walpole,6.6,20.5,8.45,0,NNE,19,ENE,NW,20,2,7.5,79,79,47.5,1024,1015.9,1019.95,12.9,18.1
25/06/2017,Walpole,8.8,20.4,12.85,0,ESE,26,NW,NW,13,7,6,85,80,52,1021.2,1017,1019.1,13,19.4
1/01/2015,Hobart,8.3,13.8,12.85,0,NW,19,ESE,NNW,2,13,25,72,47,63.5,1019.3,1019.3,1019.3,11.2,18
2/01/2015,Hobart,10.2,16.3,13.55,0,SSE,44,E,ESE,15,28,17.5,93,47,50.5,1018.9,1020.8,1019.85,11,18.9
3/01/2015,Hobart,11.3,17.9,14.6,0,ENE,41,NNE,SE,9,43,17.5,57,54,73,1019.6,1021.3,1020.45,10.5,22.6
4/01/2015,Hobart,5.5,16.6,11.05,0,WNW,30,SSE,SE,17,19,17,75,57,49.5,1022.3,1021.1,1021.7,10.2,24.1
5/01/2015,Hobart,6,15.4,13.25,0,SE,37,ESE,NW,15,26,21.5,61,35,63.5,1023,1018,1020.5,7.9,17
7/01/2015,Hobart,5.1,15.4,14.6,0,NW,37,E,NNE,19,13,19.5,53,63,55,1025.1,1015.3,1020.2,12.2,17.8
8/01/2015,Hobart,2,13.4,11.05,0.6,NW,31,ESE,NW,9,17,14,52,62,51.5,1025.1,1019.6,1022.35,14.6,19.1
9/01/2015,Hobart,4.8,14.5,10.7,0,S,33,N,NW,15,19,16.5,68,44,48.5,1022.3,1027,1024.65,14.5,21.2
10/01/2015,Hobart,5.5,15.8,10.25,0.4,ESE,41,SSW,NNW,15,22,11,84,57,56,1019,1028.2,1023.6,15.1,19.1
11/01/2015,Hobart,4.8,16.7,7.7,1.8,SSE,33,ESE,NNW,31,17,18.5,94,43,50.5,1020.8,1027.6,1024.2,9.2,21.7
12/01/2015,Hobart,2.7,16.6,9.65,13.4,ESE,30,E,SW,9,6,15.5,59,45,58.5,1028.7,1026,1027.35,8.4,21.4
13/01/2015,Hobart,0.3,14.6,10.65,16.2,E,30,NE,NW,19,4,13,61,50,52.5,1031.7,1025,1028.35,12.5,18.6
14/01/2015,Hobart,1.4,19.4,10.75,0,ENE,30,E,WSW,13,28,25,48,85,48,1031.5,1023.8,1027.65,12.3,16.5
15/01/2015,Hobart,2.6,18.2,9.65,2.4,N,33,ENE,SW,35,17,28.5,46,92,67,1029.9,1025.2,1027.55,13.4,18.3
16/01/2015,Hobart,5,19.2,7.45,0.2,NW,30,NNW,NNW,20,13,20.5,65,86,50.5,1028.7,1025.9,1027.3,11.9,13.5
17/01/2015,Hobart,4,17.5,10.4,1.2,NE,28,SE,NNW,15,20,36,69,74,71,1027.2,1025.2,1026.2,10.3,15.2
18/01/2015,Hobart,5.3,17.7,10.4,0,SSE,28,E,NW,30,26,28,62,41,62.5,1028.6,1021.9,1025.25,9.7,12.7
19/01/2015,Hobart,5.1,11.2,12.1,0,SSW,19,SSE,NNW,43,20,18.5,66,48,49,1030.1,1020,1025.05,11.1,13.5
20/01/2015,Hobart,4.5,13.4,10.75,0,NNW,24,ESE,NW,26,24,26,61,63,55.5,1029.1,1019.6,1024.35,11.5,16.2
21/01/2015,Hobart,1.3,15.8,11.5,0,NW,26,ESE,NNE,22,15,14,74,40,47,1026.7,1019,1022.85,12.1,16.8
22/01/2015,Hobart,2.3,15.5,8.15,0,ESE,46,SE,SSE,39,13,11,50,82,53,1024,1019.3,1021.65,10.6,17.2
23/01/2015,Hobart,3.7,14.8,8.95,0,WSW,50,ESE,SE,35,13,22,71,88,49,1022.9,1017.2,1020.05,11,13.9
24/01/2015,Hobart,0.4,12.9,8.55,0,S,41,SE,SSE,24,13,19,76,44,40.5,1022,1015.7,1018.85,11.8,17
25/01/2015,Hobart,2.6,10.6,8.9,0,E,28,ESE,NNW,19,13,14,82,44,62.5,1022.7,1020.7,1021.7,13.9,13.7
26/01/2015,Hobart,4.8,12.7,9.25,0,SSW,39,ESE,NW,13,11,13,52,59,86.5,1021.5,1024.4,1022.95,10.4,13
27/01/2015,Hobart,7.8,14.8,6.65,0.2,SE,50,ESE,SSW,4,7,15,80,68,57.5,1019.4,1026.6,1023,16.4,17
28/01/2015,Hobart,4.4,15.7,6.6,0,E,37,NNW,NW,17,9,26,77,92,49.5,1022.7,1026.1,1024.4,11.1,16.3
29/01/2015,Hobart,5.4,14.8,8.75,0,N,22,SE,NNW,26,7,21.5,72,42,64,1026.2,1023.9,1025.05,5.3,16.1
30/01/2015,Hobart,6,16.3,11.3,10.8,S,30,ESE,NNW,17,2,29.5,76,42,58,1030,1024,1027,13.3,15.8
31/01/2015,Hobart,5,15.1,10.05,0.4,ESE,41,E,NNW,22,15,26,76,49,58,1030.1,1024.5,1027.3,11.8,15.1
1/02/2015,Hobart,7.1,15.5,10.1,0,SSE,28,E,NW,6,17,20,83,62,55.5,1027.7,1025.8,1026.75,11.4,16.1
2/02/2015,Hobart,6.7,10.2,11.15,0,E,28,E,N,11,22,20,78,65,48,1026.8,1025.8,1026.3,7.1,14.4
3/02/2015,Hobart,9.6,11.2,10.05,0,WSW,28,E,N,22,13,25,91,92,50.5,1027.9,1024.5,1026.2,7.9,15.1
4/02/2015,Hobart,5.4,13.9,11.3,0,SE,30,E,NW,24,30,20.5,89,61,65.5,1029,1021.2,1025.1,6.8,16.2
5/02/2015,Hobart,6.1,14.2,8.45,0.2,ENE,30,WNW,SSE,22,28,15,84,49,54.5,1029.3,1017.3,1023.3,11.6,15.5
6/02/2015,Hobart,6.3,11.4,10.4,0.8,NNE,26,E,NW,22,24,15.5,96,58,41,1029,1019.4,1024.2,12,17.4
7/02/2015,Hobart,1,12.1,9.65,0,E,33,ESE,NNW,19,19,16,71,44,44.5,1026.3,1015.1,1020.7,7.9,12.2
8/02/2015,Hobart,2.9,15,10.15,5.6,N,37,SW,SSE,11,24,13,93,64,48.5,1021.2,1020.5,1020.85,10.1,12
9/02/2015,Hobart,2.5,15.3,8.85,0,N,31,SSW,NNW,17,22,17.5,96,48,56.5,1021.9,1022.6,1022.25,8.7,8.9
10/02/2015,Hobart,3.1,17.7,6.55,0,SSW,35,E,NNW,17,13,19.5,67,60,58,1019.1,1026.7,1022.9,8.9,10.8
11/02/2015,Hobart,2.9,13.8,8.95,0,SSE,39,NNW,SSE,19,19,20.5,81,93,47.5,1022.1,1029.7,1025.9,9.4,11.4
12/02/2015,Hobart,1.4,16.2,8.9,0,ESE,33,SSE,NNW,13,17,16,66,79,38,1024.5,1024.3,1024.4,7.5,13.6
13/02/2015,Hobart,1.1,10.1,10.4,0,ESE,30,SE,NW,22,22,20.5,71,74,46,1028.5,1022.2,1025.35,8.4,13.3
14/02/2015,Hobart,3.1,8.9,8.35,0,ESE,31,ESE,S,15,20,7.5,65,85,57.5,1033.4,1017.6,1025.5,8.3,14.4
15/02/2015,Hobart,4.4,11.5,8.8,0,SE,31,ESE,NNE,20,4,15.5,62,51,55,1028.6,1015.1,1021.85,5.2,12.4
16/02/2015,Hobart,3.2,11.3,5.6,0,ESE,31,E,NNW,7,11,24,47,83,74,1026.2,1022.1,1024.15,8.4,11.6
17/02/2015,Hobart,5.8,10.7,6,0,E,24,ESE,NW,20,9,6.5,74,59,63.5,1022.6,1026.3,1024.45,9.8,13.3
18/02/2015,Hobart,6.5,12.4,7.95,0,ENE,56,W,NNW,31,22,19.5,62,79,68.5,1018.5,1025.7,1022.1,6.8,15.3
19/02/2015,Hobart,2.2,15.3,7.25,2.6,WNW,31,S,SSW,17,28,15,77,77,45,1023.1,1023.8,1023.45,12.5,15
20/02/2015,Hobart,4.3,19.8,8.25,0.2,WSW,30,ESE,SE,15,6,16,78,52,64.5,1029.3,1022.3,1025.8,7.4,16.9
21/02/2015,Hobart,2.6,16.8,9.45,1,ESE,28,ESE,SE,4,15,15.5,89,58,43.5,1029.8,1021.1,1025.45,13.8,13.6
22/02/2015,Hobart,1.8,9.4,8.75,0.2,S,28,ENE,NW,15,4,23,97,56,52.5,1028,1017,1022.5,9.6,14.5
23/02/2015,Hobart,2.7,12.3,12.05,0.4,ESE,46,ESE,NNW,20,19,16,84,52,57.5,1026.3,1015.1,1020.7,5.6,14.2
24/02/2015,Hobart,1.9,14.8,9.7,0,ESE,48,ENE,SSE,22,11,15.5,75,61,53,1024.9,1017.2,1021.05,8.4,14.6
25/02/2015,Hobart,3.6,14.9,5.6,0.8,ESE,19,NNW,SSE,19,7,17.5,66,55,55,1022.2,1017.8,1020,5.2,12.9
26/02/2015,Hobart,8.5,12.4,7.5,1.2,SE,33,N,S,13,2,19.5,74,71,62,1018.7,1022.9,1020.8,2.4,10.4
27/02/2015,Hobart,7,10,8.35,0.2,E,50,SW,SE,2,24,13,58,65,68.5,1021.5,1022.9,1022.2,4,11.5
28/02/2015,Hobart,1.4,12.2,9.25,0.2,SSE,41,ENE,NNW,9,22,23,81,47,63.5,1021.2,1023.8,1022.5,10.7,13.5
1/03/2015,Hobart,1.6,10.8,10.45,0,SW,37,NNW,ESE,6,15,20.5,76,63,73.5,1025.6,1025.7,1025.65,14.3,14.1
2/03/2015,Hobart,3.1,11.3,8.5,5,SSW,30,SW,SSE,35,13,15,70,71,61,1027.2,1023.5,1025.35,12.1,12.8
3/03/2015,Hobart,4.2,8.7,6.8,5,SSE,35,ESE,SE,24,22,16,80,55,60,1027.2,1021.6,1024.4,9.2,12.4
4/03/2015,Hobart,4.6,10.7,6.2,0.2,ESE,26,S,SE,15,7,26.5,66,71,85,1029.4,1019.2,1024.3,8.6,14.1
5/03/2015,Hobart,3.5,10.7,7.2,0,E,26,ESE,NNW,17,9,25,77,92,50.5,1028.4,1015.9,1022.15,10.3,12.1
6/03/2015,Hobart,6,11,6.45,0,E,35,ESE,NW,19,24,25,67,70,56.5,1025.6,1012.3,1018.95,7.6,11.4
7/03/2015,Hobart,6.2,9.8,7.65,0,NNE,37,SE,NNW,20,11,20.5,56,71,63.5,1023,1012.6,1017.8,5,11.1
8/03/2015,Hobart,4.3,12.8,7.1,0,NNW,35,ESE,WNW,11,6,16.5,90,86,62,1020.3,1011.2,1015.75,6.5,12.9
9/03/2015,Hobart,3.7,16.8,8.5,0,N,46,SW,N,19,15,15,92,76,48,1017.6,1016.4,1017,6.1,12.3
10/03/2015,Hobart,6.3,14.8,8,0,NNW,41,WNW,NNW,9,7,18,71,83,45,1016.6,1019.8,1018.2,8.5,11.7
11/03/2015,Hobart,2.3,16.2,8.55,0,E,26,W,NNW,17,22,18.5,66,44,64,1015.3,1020.2,1017.75,9.5,10.2
12/03/2015,Hobart,6.9,14.5,10.25,0,E,41,SW,NW,6,19,22,86,67,58,1017.8,1018.8,1018.3,5.8,10.1
13/03/2015,Hobart,5.8,14.8,10.55,0,WNW,35,S,WNW,11,11,16,88,83,57,1024.3,1020.1,1022.2,3.3,11.1
14/03/2015,Hobart,7.9,16.5,9.25,0,ESE,28,E,SSE,22,13,31.5,97,58,43.5,1023.5,1020.5,1022,2.7,13.3
15/03/2015,Hobart,7.7,14.3,10.7,0,E,22,E,WNW,19,20,17.5,62,73,41,1022.9,1019,1020.95,3.9,14.7
16/03/2015,Hobart,5.6,14.1,10.3,0,E,26,E,NNW,13,6,13,72,7,75.5,1024.6,1016.7,1020.65,2,14.7
17/03/2015,Hobart,10.5,8.5,12.2,1.2,SSE,46,W,N,13,17,16.5,50,9,54,1023.6,1013.1,1018.35,7.6,9.9
18/03/2015,Hobart,7.1,12.2,11,0,E,56,NNW,SSE,20,13,23.5,52,28,53,1023.6,1007.2,1015.4,11.2,13.1
19/03/2015,Hobart,11.8,15.3,9.85,0,NNW,43,W,NNW,6,17,23,59,56,63.5,1021,1017.6,1019.3,9.1,13.9
20/03/2015,Hobart,10,10.8,9.5,0,SW,37,W,NNW,0,2,16,52,72,50,1018.4,1019.9,1019.15,12.6,13.9
21/03/2015,Hobart,12.9,8.1,9.65,0,E,44,ENE,SE,2,20,16,65,46,65.5,1012,1019.5,1015.75,11.1,10.4
22/03/2015,Hobart,15,9.8,13.55,0,NNW,33,ESE,NW,20,20,13,46,67,50,1019.6,1016.2,1017.9,11.4,12.9
23/03/2015,Hobart,3.6,10,10.4,0,ESE,26,WNW,NNW,22,20,13,50,96,70.5,1024.2,1015.1,1019.65,12.5,11.3
24/03/2015,Hobart,4.2,11.9,10.5,0,S,28,NE,N,33,20,15,65,72,52,1024.2,1020.8,1022.5,7.5,10.2
25/03/2015,Hobart,8.4,13.5,12.4,0,SE,37,NNE,NNW,46,15,11,70,95,54.5,1021.8,1022.7,1022.25,8.8,12.5
26/03/2015,Hobart,6.8,11.7,6.8,0,S,41,NNE,NNW,13,22,15.5,66,86,65,1017.9,1024.1,1021,6.1,11.9
27/03/2015,Hobart,5.9,13.4,8.05,0,ESE,41,N,NNW,33,9,15.5,67,71,54,1024.5,1023.1,1023.8,4.8,13.7
28/03/2015,Hobart,8.9,12.8,10.95,0,N,37,SSW,NW,15,33,11.5,73,45,48.5,1026.8,1019,1022.9,10.9,10.9
29/03/2015,Hobart,4.6,9.7,9.25,0,NNW,43,NNW,NNW,26,9,23,84,29,43.5,1028.6,1016.9,1022.75,6.7,9.4
30/03/2015,Hobart,5.6,10.2,9.65,0,N,43,N,NNW,9,35,16.5,72,21,62,1028.9,1013.4,1021.15,5.7,9.1
31/03/2015,Hobart,5.2,11.2,10.85,0,SW,37,WNW,NNW,6,24,16,55,19,78.5,1024.8,1015.1,1019.95,3.3,12.7
1/04/2015,Hobart,8,8.1,7.15,0,NE,33,NNW,SE,15,20,24,47,13,59,1021.5,1014.6,1018.05,1.6,14.6
2/04/2015,Hobart,7.9,11.6,7.9,0,W,46,NW,NNW,7,7,29.5,60,11,50,1018.3,1018.2,1018.25,2.6,14
3/04/2015,Hobart,8.3,12.8,8.2,0,SSW,43,WNW,NNW,28,13,13,70,16,51,1018,1021,1019.5,7.6,12.7
4/04/2015,Hobart,9.8,13.5,8.05,0,ESE,44,W,NNW,9,20,15.5,61,11,47,1019,1019.8,1019.4,6.6,11.8
5/04/2015,Hobart,8.4,14.2,9.75,0.8,E,44,W,NNW,11,19,11,67,17,52,1021.7,1015.8,1018.75,5.3,13.8
6/04/2015,Hobart,8.5,15.2,10.55,2.8,E,59,W,SW,20,20,16.5,60,26,71,1024.9,1014.6,1019.75,11.1,14.8
7/04/2015,Hobart,6.3,15.1,11.65,0,E,37,W,ENE,6,17,17.5,68,18,52.5,1024.6,1020,1022.3,6.2,10.9
8/04/2015,Hobart,11.5,13.2,11.3,0,NE,37,WSW,ESE,33,24,22,91,20,69,1021,1022.9,1021.95,6.8,12.8
9/04/2015,Hobart,15.7,9.7,11.85,0,WNW,33,S,SE,13,31,12.5,81,18,58,1018.5,1022.4,1020.45,3.8,6.8
10/04/2015,Hobart,13.7,11.5,10.7,0,SSE,33,N,ENE,13,15,17,75,25,67,1024.1,1021.1,1022.6,6.4,10
11/04/2015,Hobart,12.3,14.6,12.35,0,E,26,N,SE,0,26,6.5,80,24,66,1027,1019.2,1023.1,5.3,11.3
12/04/2015,Hobart,12.8,13.3,12.7,0,ESE,39,NNW,E,30,20,19,75,14,66,1027.5,1018.3,1022.9,4.6,9.5
13/04/2015,Hobart,7.7,14.5,12.6,2.6,N,44,W,ENE,15,17,13,75,11,49,1026.4,1017.1,1021.75,4.8,10.6
14/04/2015,Hobart,4.9,11.3,13.45,1.4,SSE,50,W,SW,11,26,15,57,17,52.5,1024.9,1015.8,1020.35,13.2,14.8
15/04/2015,Hobart,6,10.1,13.05,6.6,ESE,33,W,SE,13,19,22,71,16,78,1023,1016.8,1019.9,9.2,14.2
16/04/2015,Hobart,7.4,12.5,11.1,5.6,E,35,W,SSW,15,31,19.5,61,12,49.5,1021.3,1019.8,1020.55,9.6,10.7
17/04/2015,Hobart,9.3,7.2,8.1,6,WSW,70,W,SSW,28,17,27.5,68,17,68.5,1019.9,1021.7,1020.8,7.3,14.6
18/04/2015,Hobart,9,11.7,8.05,6.4,SW,46,WNW,SSE,20,17,26,51,14,51.5,1020.1,1021.7,1020.9,8.3,12.2
19/04/2015,Hobart,4,8.7,9.95,0,SSE,37,WNW,S,7,15,21,63,17,50.5,1022.7,1020.3,1021.5,7.6,12.9
20/04/2015,Hobart,7.6,12.4,8.25,2.2,WNW,41,SW,SE,9,19,15,49,19,51,1026.9,1017.7,1022.3,9.8,12.9
21/04/2015,Hobart,11.8,12,10.35,0,NNW,35,SSW,ESE,13,13,7.5,77,18,67.5,1026.6,1013.7,1020.15,9.8,10.9
22/04/2015,Hobart,11.2,11.9,6.35,0,ESE,26,NNW,E,11,24,7,76,18,58.5,1025.8,1012.7,1019.25,10.6,11
23/04/2015,Hobart,6.9,11.3,10,10.2,ENE,30,NW,E,11,15,8.5,45,17,53.5,1022.7,1017.6,1020.15,7.4,10.8
24/04/2015,Hobart,8.9,13.6,11.9,12.8,NW,37,NNW,NW,15,39,5.5,66,13,47,1020.3,1017.5,1018.9,6.9,13.2
25/04/2015,Hobart,5.9,13.2,11.55,14.2,NNW,39,W,SW,13,11,16,53,12,40,1016,1017.7,1016.85,9,12.8
26/04/2015,Hobart,9.2,15.7,9.1,0,E,43,SW,S,9,26,6.5,55,13,45,1022.5,1017.5,1020,4.5,13.1
27/04/2015,Hobart,9.7,14,11.25,2,S,39,WNW,E,20,24,11,59,12,50.5,1022.6,1015.1,1018.85,5.8,10.3
28/04/2015,Hobart,5.7,17.4,9.55,0,N,43,WSW,SE,7,28,15,65,13,56,1022.4,1015.5,1018.95,4.2,13.2
29/04/2015,Hobart,4.8,14.2,12.45,0,NNW,46,SW,NNW,24,39,14,68,17,55.5,1022.1,1014.5,1018.3,6.1,10.7
30/04/2015,Hobart,5.9,15.8,11.85,5,SW,39,W,SE,15,28,11,57,13,61,1019.4,1012.2,1015.8,6.1,13.9
1/05/2015,Hobart,7.6,8.4,11.55,1.6,NW,28,ENE,SE,6,22,14,54,17,58.5,1020.3,1010.5,1015.4,4.1,13.6
2/05/2015,Hobart,9.5,12,9.5,0,NW,59,WSW,SE,20,24,13,43,16,41,1019.3,1010.9,1015.1,3.1,14.3
3/05/2015,Hobart,7.1,13.2,10.85,7.6,NW,44,S,S,7,17,18.5,61,18,50,1017.2,1012.4,1014.8,7.9,13.8
4/05/2015,Hobart,6.2,13.1,8,8.8,S,35,E,SE,0,19,17.5,71,10,53.5,1015.1,1013.8,1014.45,8.2,13.7
5/05/2015,Hobart,10.1,18,10.75,0,SW,52,ESE,SSE,17,19,34,78,13,62,1015.2,1012.5,1013.85,7.5,13.7
6/05/2015,Hobart,11.5,16.7,10.15,0,ENE,52,S,WSW,13,13,31.5,79,17,51,1017.4,1011.1,1014.25,8.1,12.1
7/05/2015,Hobart,11.8,9.6,9.65,2,NE,33,S,SSE,9,13,18.5,79,31,46,1018.8,1013.8,1016.3,12,11.1
8/05/2015,Hobart,13.8,12.6,14.05,1.4,ESE,31,E,SSE,9,24,24,81,32,57.5,1017.1,1013.8,1015.45,4.3,12.2
9/05/2015,Hobart,8.4,13.2,14.1,0.2,NNW,54,N,SSE,9,6,18.5,59,25,54,1016.2,1011.7,1013.95,10.3,10.6
10/05/2015,Hobart,4.9,15.2,10.7,0,N,48,W,ESE,20,22,27.5,55,22,45.5,1019.3,1011.8,1015.55,5.7,13.4
11/05/2015,Hobart,5.5,11.6,13.2,0,ESE,41,W,E,13,7,9,50,20,50,1018.6,1010.7,1014.65,5.6,13.8
12/05/2015,Hobart,11.1,8.8,10.8,0,ESE,30,WSW,N,24,20,30.5,66,16,54.5,1017,1012.3,1014.65,7.2,13.3
13/05/2015,Hobart,15.2,8.3,10.05,2.8,E,52,NNW,SE,20,20,25,58,12,55.5,1017.7,1012.5,1015.1,3.6,13.1
14/05/2015,Hobart,11.2,10.6,8.55,0.6,E,56,NW,SE,37,24,19.5,78,22,75,1015.8,1011.1,1013.45,8.6,12.8
15/05/2015,Hobart,7.2,11.9,9.95,0,NNW,46,NNW,SE,28,20,9,86,16,56,1015.4,1013.9,1014.65,12.8,12
